date,time,ms
15-6-2020,11:35:22,2.6
15-6-2020,11:35:23,2.784
15-6-2020,11:35:24,2.5
15-6-2020,11:35:25,3.484
15-6-2020,11:35:26,2.578
15-6-2020,11:35:27,3.121
15-6-2020,11:35:28,2.868
15-6-2020,11:35:29,3.387
15-6-2020,11:35:30,4.115
15-6-2020,11:35:31,3.924
15-6-2020,11:35:32,3.798
15-6-2020,11:35:33,2.415
15-6-2020,11:35:34,5.3
15-6-2020,11:35:35,2.341
15-6-2020,11:35:36,2.774
15-6-2020,11:35:37,2.998
15-6-2020,11:35:38,2.789
15-6-2020,11:35:39,2.632
15-6-2020,11:35:40,2.398
15-6-2020,11:35:41,2.377
15-6-2020,11:35:42,2.254
15-6-2020,11:35:43,7.032
15-6-2020,11:35:44,3.047
15-6-2020,11:35:45,2.642
15-6-2020,11:35:46,3.562
15-6-2020,11:35:47,2.472
15-6-2020,11:35:48,2.691
15-6-2020,11:35:49,3.779
15-6-2020,11:35:50,2.652
15-6-2020,11:35:51,2.114
15-6-2020,11:35:52,2.52
15-6-2020,11:35:53,2.805
15-6-2020,11:35:54,3.293
15-6-2020,11:35:56,3.169
15-6-2020,11:35:57,2.693
15-6-2020,11:35:58,3.449
15-6-2020,11:35:59,4.631
15-6-2020,11:36:00,3.339
15-6-2020,11:36:01,2.628
15-6-2020,11:36:02,2.614
15-6-2020,11:36:03,2.766
15-6-2020,11:36:04,2.895
15-6-2020,11:36:05,2.367
15-6-2020,11:36:06,3.602
15-6-2020,11:36:07,2.787
15-6-2020,11:36:08,4.134
15-6-2020,11:36:09,2.49
15-6-2020,11:36:10,2.755
15-6-2020,11:36:11,2.769
15-6-2020,11:36:12,2.475
15-6-2020,11:36:13,2.434
15-6-2020,11:36:14,2.777
15-6-2020,11:36:15,2.611
15-6-2020,11:36:16,3.237
15-6-2020,11:36:17,3.192
15-6-2020,11:36:18,3.558
15-6-2020,11:36:19,4.02
15-6-2020,11:36:20,2.337
15-6-2020,11:36:21,2.862
15-6-2020,11:36:22,3.05
15-6-2020,11:36:23,2.576
15-6-2020,11:36:24,4.037
15-6-2020,11:36:25,2.288
15-6-2020,11:36:26,3.187
15-6-2020,11:36:27,2.104
15-6-2020,11:36:28,4.865
15-6-2020,11:36:29,2.355
15-6-2020,11:36:30,3.278
15-6-2020,11:36:31,2.727
15-6-2020,11:36:32,2.316
15-6-2020,11:36:33,2.406
15-6-2020,11:36:34,2.993
15-6-2020,11:36:35,3.115
15-6-2020,11:36:36,2.985
15-6-2020,11:36:37,3.11
15-6-2020,11:36:38,2.955
15-6-2020,11:36:39,2.672
15-6-2020,11:36:40,2.71
15-6-2020,11:36:41,3.883
15-6-2020,11:36:42,3.462
15-6-2020,11:36:43,2.791
15-6-2020,11:36:44,3.053
15-6-2020,11:36:45,2.319
15-6-2020,11:36:46,2.752
15-6-2020,11:36:47,2.544
15-6-2020,11:36:48,3.846
15-6-2020,11:36:49,3.251
15-6-2020,11:36:50,2.957
15-6-2020,11:36:51,3.281
15-6-2020,11:36:52,6.117
15-6-2020,11:36:53,4.212
15-6-2020,11:36:54,2.608
15-6-2020,11:36:55,2.593
15-6-2020,11:36:56,2.49
15-6-2020,11:36:57,2.401
15-6-2020,11:36:58,2.605
15-6-2020,11:36:59,2.535
15-6-2020,11:37:00,2.736
15-6-2020,11:37:01,2.945
15-6-2020,11:37:02,2.852
15-6-2020,11:37:03,3.104
15-6-2020,11:37:04,3.871
15-6-2020,11:37:05,4.96
15-6-2020,11:37:06,2.976
15-6-2020,11:37:07,2.636
15-6-2020,11:37:08,2.868
15-6-2020,11:37:09,2.739
15-6-2020,11:37:10,4.178
15-6-2020,11:37:11,2.308
15-6-2020,11:37:12,2.703
15-6-2020,11:37:13,5.472
15-6-2020,11:37:14,2.788
15-6-2020,11:37:15,2.93
15-6-2020,11:37:16,2.544
15-6-2020,11:37:17,3.477
15-6-2020,11:37:18,4.437
15-6-2020,11:37:19,2.689
15-6-2020,11:37:20,2.998
15-6-2020,11:37:21,4.125
15-6-2020,11:37:22,3.178
15-6-2020,11:37:23,3.998
15-6-2020,11:37:24,2.515
15-6-2020,11:37:25,2.965
15-6-2020,11:37:26,3.681
15-6-2020,11:37:27,4.359
15-6-2020,11:37:28,2.727
15-6-2020,11:37:29,5.588
15-6-2020,11:37:30,4.132
15-6-2020,11:37:31,2.359
15-6-2020,11:37:32,3.243
15-6-2020,11:37:33,2.769
15-6-2020,11:37:34,2.882
15-6-2020,11:37:35,3.989
15-6-2020,11:37:36,3.292
15-6-2020,11:37:37,2.62
15-6-2020,11:37:38,2.948
15-6-2020,11:37:39,3.454
15-6-2020,11:37:40,2.582
15-6-2020,11:37:41,2.611
15-6-2020,11:37:42,2.146
15-6-2020,11:37:43,4.235
15-6-2020,11:37:44,2.855
15-6-2020,11:37:45,3.491
15-6-2020,11:37:46,3.01
15-6-2020,11:37:47,3.165
15-6-2020,11:37:48,9.53
15-6-2020,11:37:49,3.087
15-6-2020,11:37:50,2.35
15-6-2020,11:37:51,3.999
15-6-2020,11:37:52,3.183
15-6-2020,11:37:53,2.902
15-6-2020,11:37:54,3.195
15-6-2020,11:37:55,3.938
15-6-2020,11:37:56,3.434
15-6-2020,11:37:57,2.625
15-6-2020,11:37:58,2.755
15-6-2020,11:37:59,2.546
15-6-2020,11:38:00,4.787
15-6-2020,11:38:01,3.029
15-6-2020,11:38:02,2.461
15-6-2020,11:38:03,2.994
15-6-2020,11:38:04,4.752
15-6-2020,11:38:05,5.809
15-6-2020,11:38:06,2.686
15-6-2020,11:38:07,2.666
15-6-2020,11:38:08,2.73
15-6-2020,11:38:09,2.874
15-6-2020,11:38:10,3.056
15-6-2020,11:38:11,2.983
15-6-2020,11:38:12,2.627
15-6-2020,11:38:13,3.655
15-6-2020,11:38:14,2.762
15-6-2020,11:38:15,3.63
15-6-2020,11:38:16,2.733
15-6-2020,11:38:17,5.138
15-6-2020,11:38:18,3.103
15-6-2020,11:38:19,2.753
15-6-2020,11:38:20,3.106
15-6-2020,11:38:21,3.158
15-6-2020,11:38:22,4.581
15-6-2020,11:38:23,2.352
15-6-2020,11:38:24,2.702
15-6-2020,11:38:25,2.338
15-6-2020,11:38:26,3.141
15-6-2020,11:38:27,2.63
15-6-2020,11:38:28,2.464
15-6-2020,11:38:29,3.084
15-6-2020,11:38:30,6.254
15-6-2020,11:38:31,3.885
15-6-2020,11:38:32,2.874
15-6-2020,11:38:33,3.008
15-6-2020,11:38:34,2.324
15-6-2020,11:38:35,3.601
15-6-2020,11:38:37,2.908
15-6-2020,11:38:38,2.551
15-6-2020,11:38:39,2.441
15-6-2020,11:38:40,3.825
15-6-2020,11:38:41,2.645
15-6-2020,11:38:42,2.958
15-6-2020,11:38:43,2.971
15-6-2020,11:38:44,3.526
15-6-2020,11:38:45,2.836
15-6-2020,11:38:46,4.521
15-6-2020,11:38:47,2.951
15-6-2020,11:38:48,2.948
15-6-2020,11:38:49,2.921
15-6-2020,11:38:50,3.723
15-6-2020,11:38:51,2.803
15-6-2020,11:38:52,2.954
15-6-2020,11:38:53,4.968
15-6-2020,11:38:54,2.535
15-6-2020,11:38:55,2.727
15-6-2020,11:38:56,2.619
15-6-2020,11:38:57,3.288
15-6-2020,11:38:58,2.546
15-6-2020,11:38:59,2.58
15-6-2020,11:39:00,2.614
15-6-2020,11:39:01,2.452
15-6-2020,11:39:02,2.444
15-6-2020,11:39:03,2.68
15-6-2020,11:39:04,3.272
15-6-2020,11:39:05,2.805
15-6-2020,11:39:06,3.302
15-6-2020,11:39:07,2.479
15-6-2020,11:39:08,2.818
15-6-2020,11:39:09,3.057
15-6-2020,11:39:10,6.54
15-6-2020,11:39:11,3.277
15-6-2020,11:39:12,3.578
15-6-2020,11:39:13,3.023
15-6-2020,11:39:14,2.295
15-6-2020,11:39:15,2.102
15-6-2020,11:39:16,3.075
15-6-2020,11:39:17,3.396
15-6-2020,11:39:18,2.305
15-6-2020,11:39:19,2.94
15-6-2020,11:39:20,3.026
15-6-2020,11:39:21,2.838
15-6-2020,11:39:22,2.661
15-6-2020,11:39:23,2.704
15-6-2020,11:39:24,2.606
15-6-2020,11:39:25,2.899
15-6-2020,11:39:26,2.478
15-6-2020,11:39:27,2.673
15-6-2020,11:39:28,3.086
15-6-2020,11:39:29,2.99
15-6-2020,11:39:30,2.362
15-6-2020,11:39:31,7.124
15-6-2020,11:39:32,2.963
15-6-2020,11:39:33,2.401
15-6-2020,11:39:34,2.239
15-6-2020,11:39:35,3.435
15-6-2020,11:39:36,2.988
15-6-2020,11:39:37,3.144
15-6-2020,11:39:38,2.825
15-6-2020,11:39:39,3.122
15-6-2020,11:39:40,2.759
15-6-2020,11:39:41,2.773
15-6-2020,11:39:42,2.751
15-6-2020,11:39:43,3.647
15-6-2020,11:39:44,3.195
15-6-2020,11:39:45,3.413
15-6-2020,11:39:46,2.998
15-6-2020,11:39:47,2.566
15-6-2020,11:39:48,2.849
15-6-2020,11:39:49,2.773
15-6-2020,11:39:50,2.915
15-6-2020,11:39:51,2.326
15-6-2020,11:39:52,4.74
15-6-2020,11:39:53,2.522
15-6-2020,11:39:54,2.662
15-6-2020,11:39:55,4.313
15-6-2020,11:39:56,2.914
15-6-2020,11:39:57,3.358
15-6-2020,11:39:58,3.53
15-6-2020,11:39:59,2.834
15-6-2020,11:40:00,2.831
15-6-2020,11:40:01,3.672
15-6-2020,11:40:02,3.191
15-6-2020,11:40:03,3.015
15-6-2020,11:40:04,3.33
15-6-2020,11:40:05,3.007
15-6-2020,11:40:06,3.48
15-6-2020,11:40:07,2.951
15-6-2020,11:40:08,2.657
15-6-2020,11:40:09,2.483
15-6-2020,11:40:10,2.958
15-6-2020,11:40:11,2.595
15-6-2020,11:40:12,2.659
15-6-2020,11:40:13,2.699
15-6-2020,11:40:14,3.186
15-6-2020,11:40:15,4.926
15-6-2020,11:40:16,4.782
15-6-2020,11:40:17,2.787
15-6-2020,11:40:18,3.151
15-6-2020,11:40:19,3.505
15-6-2020,11:40:20,2.754
15-6-2020,11:40:21,4.233
15-6-2020,11:40:22,2.678
15-6-2020,11:40:23,2.488
15-6-2020,11:40:24,3.424
15-6-2020,11:40:25,7.392
15-6-2020,11:40:26,2.957
15-6-2020,11:40:27,4.456
15-6-2020,11:40:28,3.04
15-6-2020,11:40:29,3.14
15-6-2020,11:40:30,2.723
15-6-2020,11:40:31,2.924
15-6-2020,11:40:32,3.372
15-6-2020,11:40:33,2.769
15-6-2020,11:40:34,2.614
15-6-2020,11:40:35,3.13
15-6-2020,11:40:36,3.18
15-6-2020,11:40:37,5.571
15-6-2020,11:40:38,3.018
15-6-2020,11:40:39,2.798
15-6-2020,11:40:40,4.289
15-6-2020,11:40:41,3.849
15-6-2020,11:40:42,4.605
15-6-2020,11:40:43,4.304
15-6-2020,11:40:44,4.858
15-6-2020,11:40:45,2.397
15-6-2020,11:40:46,3.266
15-6-2020,11:40:47,3.925
15-6-2020,11:40:48,2.82
15-6-2020,11:40:49,2.925
15-6-2020,11:40:50,2.737
15-6-2020,11:40:51,3.609
15-6-2020,11:40:52,3.455
15-6-2020,11:40:53,3.079
15-6-2020,11:40:54,4.557
15-6-2020,11:40:55,3.069
15-6-2020,11:40:56,3.318
15-6-2020,11:40:57,2.991
15-6-2020,11:40:58,2.761
15-6-2020,11:40:59,8.214
15-6-2020,11:41:00,2.51
15-6-2020,11:41:01,2.373
15-6-2020,11:41:02,2.387
15-6-2020,11:41:03,2.5
15-6-2020,11:41:04,2.439
15-6-2020,11:41:05,2.84
15-6-2020,11:41:06,2.846
15-6-2020,11:41:07,2.763
15-6-2020,11:41:08,2.95
15-6-2020,11:41:09,2.465
15-6-2020,11:41:10,6.078
15-6-2020,11:41:11,2.224
15-6-2020,11:41:12,2.53
15-6-2020,11:41:13,9.117
15-6-2020,11:41:14,3.375
15-6-2020,11:41:15,3.226
15-6-2020,11:41:17,8.447
15-6-2020,11:41:18,2.552
15-6-2020,11:41:19,2.452
15-6-2020,11:41:20,2.716
15-6-2020,11:41:21,3.84
15-6-2020,11:41:22,2.805
15-6-2020,11:41:23,2.438
15-6-2020,11:41:24,3.689
15-6-2020,11:41:25,2.568
15-6-2020,11:41:26,2.309
15-6-2020,11:41:27,2.721
15-6-2020,11:41:28,2.973
15-6-2020,11:41:29,2.382
15-6-2020,11:41:30,2.298
15-6-2020,11:41:31,2.316
15-6-2020,11:41:32,3.846
15-6-2020,11:41:33,2.327
15-6-2020,11:41:34,2.999
15-6-2020,11:41:35,2.517
15-6-2020,11:41:36,2.404
15-6-2020,11:41:37,2.294
15-6-2020,11:41:38,3.149
15-6-2020,11:41:39,2.95
15-6-2020,11:41:40,4.316
15-6-2020,11:41:41,2.459
15-6-2020,11:41:42,2.898
15-6-2020,11:41:43,2.925
15-6-2020,11:41:44,2.774
15-6-2020,11:41:45,2.474
15-6-2020,11:41:46,5.226
15-6-2020,11:41:47,2.673
15-6-2020,11:41:48,2.863
15-6-2020,11:41:49,2.883
15-6-2020,11:41:50,3.124
15-6-2020,11:41:51,5.511
15-6-2020,11:41:52,3.604
15-6-2020,11:41:53,3.094
15-6-2020,11:41:54,4.554
15-6-2020,11:41:55,2.634
15-6-2020,11:41:56,4.287
15-6-2020,11:41:57,2.474
15-6-2020,11:41:58,2.546
15-6-2020,11:41:59,3.078
15-6-2020,11:42:00,2.91
15-6-2020,11:42:01,3.418
15-6-2020,11:42:02,3.333
15-6-2020,11:42:03,2.768
15-6-2020,11:42:04,3.233
15-6-2020,11:42:05,2.689
15-6-2020,11:42:06,2.785
15-6-2020,11:42:07,2.837
15-6-2020,11:42:08,3.26
15-6-2020,11:42:09,2.651
15-6-2020,11:42:10,2.186
15-6-2020,11:42:11,2.98
15-6-2020,11:42:12,5.927
15-6-2020,11:42:13,2.336
15-6-2020,11:42:14,2.672
15-6-2020,11:42:15,2.726
15-6-2020,11:42:16,3.644
15-6-2020,11:42:17,2.247
15-6-2020,11:42:18,3.282
15-6-2020,11:42:19,3.718
15-6-2020,11:42:20,4.784
15-6-2020,11:42:21,2.342
15-6-2020,11:42:22,2.83
15-6-2020,11:42:23,2.36
15-6-2020,11:42:24,2.877
15-6-2020,11:42:25,2.346
15-6-2020,11:42:26,2.741
15-6-2020,11:42:27,2.61
15-6-2020,11:42:28,3.285
15-6-2020,11:42:29,2.309
15-6-2020,11:42:30,2.674
15-6-2020,11:42:31,2.546
15-6-2020,11:42:32,5.409
15-6-2020,11:42:33,2.409
15-6-2020,11:42:34,5.032
15-6-2020,11:42:35,2.251
15-6-2020,11:42:36,2.736
15-6-2020,11:42:37,3.248
15-6-2020,11:42:38,3.37
15-6-2020,11:42:39,2.532
15-6-2020,11:42:40,2.883
15-6-2020,11:42:41,2.798
15-6-2020,11:42:42,3.153
15-6-2020,11:42:43,3.232
15-6-2020,11:42:44,2.81
15-6-2020,11:42:45,2.694
15-6-2020,11:42:46,2.592
15-6-2020,11:42:47,2.423
15-6-2020,11:42:48,2.866
15-6-2020,11:42:49,3.34
15-6-2020,11:42:50,2.265
15-6-2020,11:42:51,3.171
15-6-2020,11:42:52,3.603
15-6-2020,11:42:53,3.407
15-6-2020,11:42:54,2.533
15-6-2020,11:42:55,2.813
15-6-2020,11:42:56,6.772
15-6-2020,11:42:57,2.592
15-6-2020,11:42:58,2.496
15-6-2020,11:42:59,4.183
15-6-2020,11:43:00,2.964
15-6-2020,11:43:01,2.834
15-6-2020,11:43:02,3.035
15-6-2020,11:43:03,3.229
15-6-2020,11:43:04,3.105
15-6-2020,11:43:05,2.62
15-6-2020,11:43:06,2.907
15-6-2020,11:43:07,8.147
15-6-2020,11:43:08,3.672
15-6-2020,11:43:09,4.716
15-6-2020,11:43:10,2.43
15-6-2020,11:43:11,3.145
15-6-2020,11:43:12,3.725
15-6-2020,11:43:13,3.743
15-6-2020,11:43:14,2.855
15-6-2020,11:43:15,3.498
15-6-2020,11:43:16,2.672
15-6-2020,11:43:17,2.73
15-6-2020,11:43:18,2.738
15-6-2020,11:43:19,3.712
15-6-2020,11:43:20,4.463
15-6-2020,11:43:21,3.231
15-6-2020,11:43:22,2.769
15-6-2020,11:43:23,2.858
15-6-2020,11:43:24,3.225
15-6-2020,11:43:25,3.055
15-6-2020,11:43:26,2.791
15-6-2020,11:43:27,2.478
15-6-2020,11:43:28,3.054
15-6-2020,11:43:29,3.192
15-6-2020,11:43:30,3.206
15-6-2020,11:43:31,3.152
15-6-2020,11:43:32,2.782
15-6-2020,11:43:33,2.76
15-6-2020,11:43:34,7.679
15-6-2020,11:43:35,3.145
15-6-2020,11:43:36,2.544
15-6-2020,11:43:37,2.755
15-6-2020,11:43:38,2.822
15-6-2020,11:43:39,2.786
15-6-2020,11:43:40,4.021
15-6-2020,11:43:41,2.958
15-6-2020,11:43:42,3.413
15-6-2020,11:43:43,4.178
15-6-2020,11:43:44,2.787
15-6-2020,11:43:45,3.206
15-6-2020,11:43:46,3.917
15-6-2020,11:43:47,3.3
15-6-2020,11:43:48,3.1
15-6-2020,11:43:49,2.574
15-6-2020,11:43:50,2.776
15-6-2020,11:43:52,5.634
15-6-2020,11:43:53,2.687
15-6-2020,11:43:54,2.379
15-6-2020,11:43:55,4.485
15-6-2020,11:43:56,2.884
15-6-2020,11:43:57,2.878
15-6-2020,11:43:58,2.933
15-6-2020,11:43:59,2.565
15-6-2020,11:44:00,4.543
15-6-2020,11:44:01,3.682
15-6-2020,11:44:02,3.288
15-6-2020,11:44:03,3.148
15-6-2020,11:44:04,2.896
15-6-2020,11:44:05,3.395
15-6-2020,11:44:06,3.972
15-6-2020,11:44:07,2.914
15-6-2020,11:44:08,2.863
15-6-2020,11:44:09,2.648
15-6-2020,11:44:10,2.639
15-6-2020,11:44:11,2.673
15-6-2020,11:44:12,2.781
15-6-2020,11:44:13,2.372
15-6-2020,11:44:14,2.66
15-6-2020,11:44:15,5.451
15-6-2020,11:44:16,2.493
15-6-2020,11:44:17,2.585
15-6-2020,11:44:18,3.505
15-6-2020,11:44:19,3.357
15-6-2020,11:44:20,4.264
15-6-2020,11:44:21,3.234
15-6-2020,11:44:22,4.395
15-6-2020,11:44:23,2.451
15-6-2020,11:44:24,3.541
15-6-2020,11:44:25,3.578
15-6-2020,11:44:26,2.752
15-6-2020,11:44:27,2.932
15-6-2020,11:44:28,3.181
15-6-2020,11:44:29,3.145
15-6-2020,11:44:30,2.634
15-6-2020,11:44:31,3.313
15-6-2020,11:44:32,2.638
15-6-2020,11:44:33,3.798
15-6-2020,11:44:34,2.44
15-6-2020,11:44:35,3.558
15-6-2020,11:44:36,5.513
15-6-2020,11:44:37,2.699
15-6-2020,11:44:38,2.213
15-6-2020,11:44:39,4.226
15-6-2020,11:44:40,2.97
15-6-2020,11:44:41,3.093
15-6-2020,11:44:42,2.469
15-6-2020,11:44:43,2.99
15-6-2020,11:44:44,2.667
15-6-2020,11:44:45,5.092
15-6-2020,11:44:46,2.916
15-6-2020,11:44:47,2.644
15-6-2020,11:44:48,2.903
15-6-2020,11:44:49,3.033
15-6-2020,11:44:50,3.664
15-6-2020,11:44:51,2.655
15-6-2020,11:44:52,3.094
15-6-2020,11:44:53,2.208
15-6-2020,11:44:54,3.197
15-6-2020,11:44:55,3.109
15-6-2020,11:44:56,2.636
15-6-2020,11:44:57,2.627
15-6-2020,11:44:58,2.368
15-6-2020,11:44:59,2.516
15-6-2020,11:45:00,2.554
15-6-2020,11:45:01,3.126
15-6-2020,11:45:02,2.194
15-6-2020,11:45:03,2.486
15-6-2020,11:45:04,3.192
15-6-2020,11:45:05,3.194
15-6-2020,11:45:06,2.761
15-6-2020,11:45:07,3.625
15-6-2020,11:45:08,2.62
15-6-2020,11:45:09,3.42
15-6-2020,11:45:10,2.734
15-6-2020,11:45:11,3.059
15-6-2020,11:45:12,3.337
15-6-2020,11:45:13,3.204
15-6-2020,11:45:14,2.919
15-6-2020,11:45:15,2.328
15-6-2020,11:45:16,3.974
15-6-2020,11:45:17,2.481
15-6-2020,11:45:18,2.196
15-6-2020,11:45:19,2.639
15-6-2020,11:45:20,2.503
15-6-2020,11:45:21,2.839
15-6-2020,11:45:22,3.272
15-6-2020,11:45:23,1.981
15-6-2020,11:45:24,3.228
15-6-2020,11:45:25,3.013
15-6-2020,11:45:26,2.918
15-6-2020,11:45:27,3.577
15-6-2020,11:45:28,2.925
15-6-2020,11:45:29,2.287
15-6-2020,11:45:30,2.192
15-6-2020,11:45:31,3.405
15-6-2020,11:45:32,3.189
15-6-2020,11:45:33,3.918
15-6-2020,11:45:34,5.51
15-6-2020,11:45:35,2.656
15-6-2020,11:45:36,3.875
15-6-2020,11:45:37,3.386
15-6-2020,11:45:38,2.839
15-6-2020,11:45:39,5.522
15-6-2020,11:45:40,2.659
15-6-2020,11:45:41,2.73
15-6-2020,11:45:42,2.71
15-6-2020,11:45:43,5.132
15-6-2020,11:45:44,2.928
15-6-2020,11:45:45,3.461
15-6-2020,11:45:46,3.486
15-6-2020,11:45:47,6.966
15-6-2020,11:45:48,3.16
15-6-2020,11:45:49,2.37
15-6-2020,11:45:50,3.888
15-6-2020,11:45:51,2.977
15-6-2020,11:45:52,3.181
15-6-2020,11:45:53,2.676
15-6-2020,11:45:54,4.016
15-6-2020,11:45:55,3.604
15-6-2020,11:45:56,2.887
15-6-2020,11:45:57,3.489
15-6-2020,11:45:58,2.59
15-6-2020,11:45:59,2.881
15-6-2020,11:46:00,2.365
15-6-2020,11:46:01,3.577
15-6-2020,11:46:02,3.539
15-6-2020,11:46:03,2.866
15-6-2020,11:46:04,2.583
15-6-2020,11:46:05,3.219
15-6-2020,11:46:06,2.24
15-6-2020,11:46:07,3.045
15-6-2020,11:46:08,3.009
15-6-2020,11:46:09,3.529
15-6-2020,11:46:10,2.545
15-6-2020,11:46:11,2.636
15-6-2020,11:46:12,2.413
15-6-2020,11:46:13,2.834
15-6-2020,11:46:14,2.89
15-6-2020,11:46:15,4.775
15-6-2020,11:46:16,2.658
15-6-2020,11:46:17,3.115
15-6-2020,11:46:18,2.649
15-6-2020,11:46:19,2.71
15-6-2020,11:46:20,2.649
15-6-2020,11:46:21,5.338
15-6-2020,11:46:22,3.082
15-6-2020,11:46:23,6.553
15-6-2020,11:46:24,3.502
15-6-2020,11:46:25,3.448
15-6-2020,11:46:26,4.379
15-6-2020,11:46:27,2.82
15-6-2020,11:46:28,4.81
15-6-2020,11:46:29,3.479
15-6-2020,11:46:30,3.105
15-6-2020,11:46:31,3.545
15-6-2020,11:46:32,2.524
15-6-2020,11:46:33,7.373
15-6-2020,11:46:34,2.589
15-6-2020,11:46:35,2.594
15-6-2020,11:46:36,3.314
15-6-2020,11:46:37,2.433
15-6-2020,11:46:38,3.25
15-6-2020,11:46:39,3.32
15-6-2020,11:46:40,3.104
15-6-2020,11:46:41,2.529
15-6-2020,11:46:42,2.83
15-6-2020,11:46:43,3.641
15-6-2020,11:46:44,5.116
15-6-2020,11:46:45,2.731
15-6-2020,11:46:46,3.243
15-6-2020,11:46:47,3.376
15-6-2020,11:46:48,2.828
15-6-2020,11:46:49,3.11
15-6-2020,11:46:50,2.595
15-6-2020,11:46:51,3.524
15-6-2020,11:46:52,2.499
15-6-2020,11:46:53,4.596
15-6-2020,11:46:54,2.88
15-6-2020,11:46:55,2.811
15-6-2020,11:46:56,3.174
15-6-2020,11:46:57,5.322
15-6-2020,11:46:58,4.424
15-6-2020,11:46:59,5.047
15-6-2020,11:47:00,3.417
15-6-2020,11:47:01,3.266
15-6-2020,11:47:02,3.131
15-6-2020,11:47:03,3.236
15-6-2020,11:47:04,2.827
15-6-2020,11:47:05,2.658
15-6-2020,11:47:06,3.017
15-6-2020,11:47:07,2.643
15-6-2020,11:47:08,3.382
15-6-2020,11:47:09,2.931
15-6-2020,11:47:10,3.153
15-6-2020,11:47:11,3.117
15-6-2020,11:47:12,2.671
15-6-2020,11:47:13,3.635
15-6-2020,11:47:14,4.465
15-6-2020,11:47:15,2.817
15-6-2020,11:47:16,2.573
15-6-2020,11:47:17,2.922
15-6-2020,11:47:18,3.676
15-6-2020,11:47:19,3.292
15-6-2020,11:47:20,3.375
15-6-2020,11:47:21,3.53
15-6-2020,11:47:22,3.22
15-6-2020,11:47:23,2.481
15-6-2020,11:47:24,2.873
15-6-2020,11:47:25,2.474
15-6-2020,11:47:26,2.517
15-6-2020,11:47:27,3.099
15-6-2020,11:47:28,2.534
15-6-2020,11:47:29,5.635
15-6-2020,11:47:30,2.688
15-6-2020,11:47:31,2.775
15-6-2020,11:47:32,2.903
